"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
10,0.5,0.5,0.2,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.3,0.001,0.5,50,1,0,1,0,5570.66,71,2000.19959830544,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5002.20956379777,6139.11043620223,71,71,NA,NA
10,0.5,0.5,0.3,0.001,1,50,1,0,1,0,24209.22,71,49378.7506852525,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10175.9343269436,38242.5056730564,71,71,NA,NA
10,0.5,0.5,0.3,0.001,1.5,50,0.46,0,0.46,0,73288.347826087,71,78422.0064120506,0,23,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.329696521922244,0.596011286008425,39376.1292174135,107200.566434761,71,71,NA,NA
10,0.5,0.5,0.3,0.01,0.5,50,1,0,1,0,5318.72,71,1350.10103990745,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4935.02552985679,5702.41447014321,71,71,NA,NA
10,0.5,0.5,0.3,0.01,1,50,1,0,1,0,11569.64,71,5216.92870300572,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10087.0052672604,13052.2747327396,71,71,NA,NA
10,0.5,0.5,0.3,0.01,1.5,50,0.7,0,0.7,0,49263.5142857143,71,39224.1826018918,0,35,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.562496495355466,0.808964464991191,35789.5361367235,62737.4924347051,71,71,NA,NA
10,0.5,0.5,0.3,0.1,0.5,50,1,0,1,0,12973.6,174,3652.59659387004,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11935.5435336277,14011.6564663723,174,174,NA,NA
10,0.5,0.5,0.3,0.1,1,50,1,0,1,0,29310.16,174,7528.92883770761,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,27170.4620990724,31449.8579009276,174,174,NA,NA
10,0.5,0.5,0.3,0.1,1.5,50,1,0,1,0,110473.68,270.04,31316.9824187114,13.8592929112563,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,101573.492072987,119373.867927013,266.101232535227,273.978767464773,NA,NA
10,0.5,0.5,0.3,0.5,0.5,50,1,0.02,0.98,0,22982.72,1637,7099.54298626873,0,50,1.34383656414251,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,20965.0522078457,25000.3877921543,1637,1637,NA,NA
10,0.5,0.5,0.3,0.5,1,50,1,0,1,0,56253.66,1637,7954.63952315033,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,53992.9764609186,58514.3435390814,1637,1637,NA,NA
10,0.5,0.5,0.3,0.5,1.5,50,1,0,1,0,174837.44,2563,45012.7897498895,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,162044.946695991,187629.933304009,2563,2563,NA,NA
10,0.5,0.5,0.3,1,0.5,50,1,0.04,0.94,0.02,28896.32,6282,9922.41125533507,0,50,1.56852909894337,1.58410384079048,2,0.0110388843276198,0.13460090687507,0.837829083111618,0.979385029651026,26076.4019222983,31716.2380777017,6282,6282,-12.6640792283797,15.8011374262664
10,0.5,0.5,0.3,1,1,50,1,0,1,0,71329.42,6282,18364.0868201598,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,66110.40427166,76548.43572834,6282,6282,NA,NA
10,0.5,0.5,0.3,1,1.5,50,1,0,1,0,208822.48,9835,54443.9658702713,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,193349.676098952,224295.283901048,9835,9835,NA,NA
10,0.5,0.5,0.3,3,0.5,50,1,0.3,0.06,0.64,33351.02,37741,11763.6387600582,0,50,0.986149696833369,1.11338983542331,15,0.191035535008809,0.437503504644534,0.020614970348974,0.162170916888382,30007.8308552038,36694.2091447962,37741,37741,0.369574957409994,1.60272443625674
10,0.5,0.5,0.3,3,1,50,1,0.02,0.84,0.14,65425.78,37741,19773.5519197245,0,50,0.448286264508531,NA,1,0.00353925927164624,0.104954435896378,0.71485783936965,0.916625793219666,59806.1987224327,71045.3612775673,37741,37741,NA,NA
10,0.5,0.5,0.3,3,1.5,50,1,0,1,0,143760.06,59088,52467.8162372955,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,128848.871610633,158671.248389367,59088,59088,NA,NA
10,0.5,0.5,0.3,5,0.5,50,1,0.94,0,0.06,35572.94,88497.6,15141.6768683023,10970.4733512743,50,1.13497463627269,0.813956344091583,47,0.837829083111618,0.979385029651026,6.93889390390723e-18,0.0713475991333587,31269.7230470961,39876.1569529039,85379.8259702682,91615.3740297319,0.89598810059765,1.37396117194773
10,0.5,0.5,0.3,5,1,50,1,0.78,0,0.22,60190.54,92508,19883.7685411073,0,50,0.620683109273017,0.243704680960943,39,0.647584504187463,0.872460840297856,6.93889390390723e-18,0.0713475991333587,54539.6355052124,65841.4444947876,92508,92508,0.541683190621019,0.699683027925015
10,0.5,0.5,0.3,5,1.5,50,1,0.34,0.18,0.48,109640.98,117623.52,33646.0551980072,26406.4603182708,50,0.501014521424579,0.148872863035169,17,0.224369492225001,0.478461739497674,0.0977019267023418,0.307960536743008,100078.876912891,119203.083087109,110118.887012775,125128.152987225,0.424471158262201,0.577557884586957
10,0.5,0.5,0.3,10,0.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.3,10,1,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.3,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.4,0.001,0.5,50,1,0,1,0,209852.28,71,149944.550640077,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,167238.51020937,252466.04979063,71,71,NA,NA
10,0.5,0.5,0.4,0.001,1,50,0.14,0,0.14,0,116068,71,163464.512148662,0,7,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0695083342701629,0.261861937105855,-35111.4590615728,267247.459061573,71,71,NA,NA
10,0.5,0.5,0.4,0.001,1.5,50,0.1,0,0.08,0.02,100868.8,71,80956.3619593914,0,5,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.031549514088593,0.188382469183428,348.199929470968,201389.400070529,71,71,NA,NA
10,0.5,0.5,0.4,0.01,0.5,50,1,0,1,0,157650.14,71,155993.12876194,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,113317.383326916,201982.896673084,71,71,NA,NA
10,0.5,0.5,0.4,0.01,1,50,0.28,0,0.28,0,31061.7142857143,71,16799.923738053,0,14,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.174741706659112,0.416651236959566,21361.7271081209,40761.7014633077,71,71,NA,NA
10,0.5,0.5,0.4,0.01,1.5,50,0.14,0,0.12,0.02,77915.5714285714,71,74447.4886186166,0,7,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0561760015093228,0.23804817383203,9063.12810668812,146768.014750455,71,71,NA,NA
10,0.5,0.5,0.4,0.1,0.5,50,1,0,1,0,21431.02,174,5032.33234557561,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,20000.846971578,22861.193028422,174,174,NA,NA
10,0.5,0.5,0.4,0.1,1,50,0.82,0,0.82,0,60834.4878048781,174,49082.7665199925,0,41,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.692039463256992,0.902298073297658,45342.0550762142,76326.920533542,174,174,NA,NA
10,0.5,0.5,0.4,0.1,1.5,50,0.36,0.02,0.34,0,190522.888888889,272,92335.7942078094,0,18,1.34312218925468,NA,1,0.00353925927164624,0.104954435896378,0.224369492225001,0.478461739497674,144605.378692304,236440.399085474,272,272,NA,NA
10,0.5,0.5,0.4,0.5,0.5,50,1,0.02,0.98,0,48557.88,1637,13787.7256010777,0,50,1.34383656414251,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,44639.4517397357,52476.3082602643,1637,1637,NA,NA
10,0.5,0.5,0.4,0.5,1,50,1,0,1,0,110354.68,1637,29238.20159636,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,102045.275045964,118664.084954036,1637,1637,NA,NA
10,0.5,0.5,0.4,0.5,1.5,50,0.88,0.02,0.86,0,316840.636363636,2563,83720.1022094319,0,44,3.58625384932276,NA,1,0.00353925927164624,0.104954435896378,0.738138062894145,0.930491665729837,291387.398853127,342293.873874145,2563,2563,NA,NA
10,0.5,0.5,0.4,1,0.5,50,1,0.04,0.96,0,67378.16,6282,23271.9699580628,0,50,1.56852909894337,1.58410384079048,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,60764.3393167275,73991.9806832725,6282,6282,-12.6640792283797,15.8011374262664
10,0.5,0.5,0.4,1,1,50,1,0,1,0,163457.44,6282,46862.0838737046,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,150139.383121116,176775.496878884,6282,6282,NA,NA
10,0.5,0.5,0.4,1,1.5,50,0.3,0.02,0.28,0,303315.666666667,9835,111562.511883099,0,15,4.93102285378184,NA,1,0.00353925927164624,0.104954435896378,0.174741706659112,0.416651236959566,241534.406855196,365096.926478138,9835,9835,NA,NA
10,0.5,0.5,0.4,3,0.5,50,1,0.04,0.9,0.06,112753.6,37741,47840.6169893153,0,50,3.3615877345016,1.58410384079048,2,0.0110388843276198,0.13460090687507,0.786397685625204,0.95652423506811,99157.447086661,126349.752913339,37741,37741,-10.8710205928215,17.5941960618247
10,0.5,0.5,0.4,3,1,50,0.92,0,0.9,0.02,291671.717391304,37741,90726.6677540997,0,46,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.786397685625204,0.95652423506811,264729.222785461,318614.211997147,37741,37741,NA,NA
10,0.5,0.5,0.4,3,1.5,50,0.24,0.02,0.22,0,271984.666666667,59088,106820.853949995,0,12,6.72410326005103,NA,1,0.00353925927164624,0.104954435896378,0.127539159702144,0.352415495812537,204113.934092067,339855.399241267,59088,59088,NA,NA
10,0.5,0.5,0.4,5,0.5,50,1,0.18,0.64,0.18,129957.86,88497.6,58491.5089819027,10970.4733512743,50,1.39452268634884,1.72782013546181,9,0.0977019267023418,0.307960536743008,0.501410168761127,0.758612503481533,113334.757074143,146580.962925857,85379.8259702682,91615.3740297319,0.066402560594188,2.72264281210349
10,0.5,0.5,0.4,5,1,50,0.8,0.02,0.74,0.04,244705.775,92508,89579.9316234726,0,40,0.896548090590442,NA,1,0.00353925927164624,0.104954435896378,0.604468427351512,0.841284725064476,216056.722990022,273354.827009978,92508,92508,NA,NA
10,0.5,0.5,0.4,5,1.5,50,0.38,0.02,0.34,0.02,291507.789473684,117293.052631579,98824.4299298165,26841.6456472518,19,7.62064985195189,NA,1,0.00353925927164624,0.104954435896378,0.224369492225001,0.478461739497674,243875.938943752,339139.640003616,104355.793551458,130230.3117117,NA,NA
10,0.5,0.5,0.4,10,0.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.4,10,1,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.5,0.4,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.2,0.001,0.5,50,1,0,1,0,2125.22,71,486.201322625154,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1987.04311297207,2263.39688702793,71,71,NA,NA
10,0.5,0.6,0.2,0.001,1,50,1,0,1,0,3864.02,71,1272.65219594229,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3502.33624777347,4225.70375222653,71,71,NA,NA
10,0.5,0.6,0.2,0.001,1.5,50,1,0,1,0,14313.08,71,8778.32615219358,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11818.3073110307,16807.8526889693,71,71,NA,NA
10,0.5,0.6,0.2,0.01,0.5,50,1,0,1,0,3240,71,760.389937560234,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3023.89957079479,3456.10042920521,71,71,NA,NA
10,0.5,0.6,0.2,0.01,1,50,1,0,1,0,5646.4,71,1029.57522447713,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5353.79795870729,5939.00204129271,71,71,NA,NA
10,0.5,0.6,0.2,0.01,1.5,50,1,0,1,0,19228.96,71,4366.92370570274,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,17987.8940146495,20470.0259853505,71,71,NA,NA
10,0.5,0.6,0.2,0.1,0.5,50,1,0,1,0,7754.52,174,1914.57268893727,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7210.40446218602,8298.63553781398,174,174,NA,NA
10,0.5,0.6,0.2,0.1,1,50,1,0,1,0,15063.28,174,1334.31232827541,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14684.0726320549,15442.4873679451,174,174,NA,NA
10,0.5,0.6,0.2,0.1,1.5,50,1,0,1,0,47442.16,272,11608.2896125562,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,44143.1205944278,50741.1994055722,272,272,NA,NA
10,0.5,0.6,0.2,0.5,0.5,50,1,0,1,0,12054.58,1637,2987.16056625208,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11205.6383602103,12903.5216397897,1637,1637,NA,NA
10,0.5,0.6,0.2,0.5,1,50,1,0,1,0,23083.78,1655.52,4522.50583551253,130.956175875749,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,21798.4980625862,24369.0619374137,1618.30266660837,1692.73733339163,NA,NA
10,0.5,0.6,0.2,0.5,1.5,50,1,0,1,0,60053.84,2563,11288.1741358298,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,56845.7764063089,63261.9035936911,2563,2563,NA,NA
10,0.5,0.6,0.2,1,0.5,50,1,0.02,0.98,0,12833.26,6282,3032.58766590985,0,50,0.448398531016766,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,11971.4081213333,13695.1118786667,6282,6282,NA,NA
10,0.5,0.6,0.2,1,1,50,1,0,1,0,24151.72,6282,4945.88773748826,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,22746.1142573709,25557.3257426291,6282,6282,NA,NA
10,0.5,0.6,0.2,1,1.5,50,1,0,1,0,57250.74,9835,12191.6353606789,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,53785.9155671445,60715.5644328555,9835,9835,NA,NA
10,0.5,0.6,0.2,3,0.5,50,1,1,0,0,13055.74,37741,3007.89553396811,0,50,1.09379759642443,0.274087380134519,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12200.9055475866,13910.5744524134,37741,37741,1.01590282485914,1.17169236798972
10,0.5,0.6,0.2,3,1,50,1,0.94,0,0.06,22200.16,37741,5788.17116215899,0,50,0.60089363764007,0.234178655881356,47,0.837829083111618,0.979385029651026,6.93889390390723e-18,0.0713475991333587,20555.1799566434,23845.1400433566,37741,37741,0.53213620844332,0.66965106683682
10,0.5,0.6,0.2,3,1.5,50,1,0.62,0,0.38,45307.46,59088,11219.020269368,0,50,0.477202515919946,0.11195099420828,31,0.48150446930993,0.741372106898064,6.93889390390723e-18,0.0713475991333587,42119.0497177028,48495.8702822972,59088,59088,0.436138559719957,0.518266472119935
10,0.5,0.6,0.2,5,0.5,50,1,1,0,0,12944.5,92508,3022.35646846115,0,50,1.99931019168301,0.274834182962997,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12085.5557954762,13803.4442045238,92508,92508,1.92120318110219,2.07741720226383
10,0.5,0.6,0.2,5,1,50,1,1,0,0,20972.68,92508,5524.86241564772,0,50,1.52414459803359,0.300367314701657,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,19402.5314744264,22542.8285255736,92508,92508,1.43878115170168,1.6095080443655
10,0.5,0.6,0.2,5,1.5,50,1,1,0,0,40919.6,139599.6,9892.71231662944,15856.566522345,50,1.24620621793537,0.290519734391734,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,38108.12226729,43731.07773271,135093.213655391,144105.986344609,1.16364142296178,1.32877101290896
10,0.5,0.6,0.2,10,0.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.2,10,1,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.2,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.3,0.001,0.5,50,1,0,1,0,3319.78,71,1127.16623712851,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2999.44289978712,3640.11710021288,71,71,NA,NA
10,0.5,0.6,0.3,0.001,1,50,1,0,1,0,7026.28,71,3090.82894924151,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,6147.87613175039,7904.68386824961,71,71,NA,NA
10,0.5,0.6,0.3,0.001,1.5,50,1,0,1,0,34271.22,71,21944.2051383661,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,28034.7459033231,40507.6940966769,71,71,NA,NA
10,0.5,0.6,0.3,0.01,0.5,50,1,0,1,0,3852.44,71,774.210095411274,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3632.41192539107,4072.46807460893,71,71,NA,NA
10,0.5,0.6,0.3,0.01,1,50,1,0,1,0,7515.68,71,1785.90367498545,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7008.13179135087,8023.22820864913,71,71,NA,NA
10,0.5,0.6,0.3,0.01,1.5,50,1,0,1,0,28193.92,71,8245.79014874517,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,25850.492368649,30537.347631351,71,71,NA,NA
10,0.5,0.6,0.3,0.1,0.5,50,1,0,1,0,9266.52,174,1315.77552579675,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8892.58073303032,9640.45926696968,174,174,NA,NA
10,0.5,0.6,0.3,0.1,1,50,1,0,1,0,19703.2,174,4752.48049518805,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18352.5599874628,21053.8400125372,174,174,NA,NA
10,0.5,0.6,0.3,0.1,1.5,50,1,0,1,0,63878.76,270.04,16825.9140426247,13.8592929112563,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,59096.8881382446,68660.6318617554,266.101232535227,273.978767464773,NA,NA
10,0.5,0.6,0.3,0.5,0.5,50,1,0,1,0,14847.32,1637,3328.9166432879,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13901.2523577702,15793.3876422298,1637,1637,NA,NA
10,0.5,0.6,0.3,0.5,1,50,1,0,1,0,32658.22,1637,6951.79691141442,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,30682.5411777311,34633.8988222689,1637,1637,NA,NA
10,0.5,0.6,0.3,0.5,1.5,50,1,0,1,0,85824,2563,13503.719215574,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,81986.2854614366,89661.7145385634,2563,2563,NA,NA
10,0.5,0.6,0.3,1,0.5,50,1,0,1,0,16123,6282,3953.90458526603,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14999.3127499372,17246.6872500628,6282,6282,NA,NA
10,0.5,0.6,0.3,1,1,50,1,0,1,0,33302.14,6282,7042.44665859697,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,31300.6988046303,35303.5811953697,6282,6282,NA,NA
10,0.5,0.6,0.3,1,1.5,50,1,0,1,0,80186.48,9835,18889.9801862884,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,74818.0070306802,85554.9529693198,9835,9835,NA,NA
10,0.5,0.6,0.3,3,0.5,50,1,1,0,0,16993.9,37741,4616.11515370283,0,50,0.833806476836936,0.271840047900933,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,15682.0145887115,18305.7854112885,37741,37741,0.756550390025682,0.91106256364819
10,0.5,0.6,0.3,3,1,50,1,0.62,0.02,0.36,29191.7,37741,8456.97537539279,0,50,0.491668982597406,0.134727225598819,31,0.48150446930993,0.741372106898064,0.00353925927164624,0.104954435896378,26788.2541913086,31595.1458086914,37741,37741,0.442250637275318,0.541087327919494
10,0.5,0.6,0.3,3,1.5,50,1,0.2,0.06,0.74,56551.1,59088,13057.0851237392,0,50,0.493109447886377,0.141760563961566,10,0.112437500157761,0.330371059322254,0.020614970348974,0.162170916888382,52840.3174658932,60261.8825341068,59088,59088,0.391700049462175,0.594518846310579
10,0.5,0.6,0.3,5,0.5,50,1,1,0,0,17690.62,92508,4973.34529097521,0,50,1.69449152047391,0.29050939693923,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,16277.2109070103,19104.0290929897,92508,92508,1.61192966337182,1.777053377576
10,0.5,0.6,0.3,5,1,50,1,1,0,0,27696.82,92508,7786.57334366835,0,50,1.24621159559628,0.290523123978337,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,25483.9003406426,29909.7396593574,92508,92508,1.16364583731284,1.32877735387972
10,0.5,0.6,0.3,5,1.5,50,1,1,0,0,52194.48,140646.08,13994.4253423589,14339.2622071894,50,1.02206610161212,0.286967721535411,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,48217.3083232319,56171.6516767682,136570.906770588,144721.253229412,0.940510777522982,1.10362142570126
10,0.5,0.6,0.3,10,0.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.3,10,1,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.3,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,0.5,0.6,0.4,0.001,0.5,50,1,0,1,0,5588.96,71,2172.01646139513,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4971.67975158654,6206.24024841346,71,71,NA,NA
10,0.5,0.6,0.4,0.001,1,50,0.98,0,0.98,0,37813.8163265306,71,68655.8070621954,0,49,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,18093.5660419601,57534.0666111011,71,71,NA,NA
10,0.5,0.6,0.4,0.001,1.5,50,0.48,0,0.48,0,83308.9583333333,71,72081.9891430881,0,24,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.347971352865781,0.614882551099554,52871.4037662409,113746.512900426,71,71,NA,NA
10,0.5,0.6,0.4,0.01,0.5,50,1,0,1,0,5354.26,71,1301.11830722181,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4984.48626845963,5724.03373154037,71,71,NA,NA
10,0.5,0.6,0.4,0.01,1,50,1,0,1,0,11351.22,71,4067.14995377975,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10195.3487723062,12507.0912276938,71,71,NA,NA
10,0.5,0.6,0.4,0.01,1.5,50,0.7,0,0.7,0,46269.2,71,20536.5800489245,0,35,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.562496495355466,0.808964464991191,39214.6379293843,53323.7620706156,71,71,NA,NA
10,0.5,0.6,0.4,0.1,0.5,50,1,0,1,0,13278.22,174,2966.01890322461,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12435.2867543627,14121.1532456373,174,174,NA,NA
10,0.5,0.6,0.4,0.1,1,50,1,0,1,0,24782.2,174,5558.83940316718,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,23202.3953214141,26362.0046785859,174,174,NA,NA
10,0.5,0.6,0.4,0.1,1.5,50,1,0,1,0,105231.64,270.04,32409.2047033001,13.8592929112563,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,96021.0459342047,114442.234065795,266.101232535227,273.978767464773,NA,NA
10,0.5,0.6,0.4,0.5,0.5,50,1,0,1,0,23388.76,1637,6574.60822006505,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,21520.2770177411,25257.2429822589,1637,1637,NA,NA
10,0.5,0.6,0.4,0.5,1,50,1,0,1,0,52843.26,1637,12412.4480504246,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,49315.6812950652,56370.8387049348,1637,1637,NA,NA
10,0.5,0.6,0.4,0.5,1.5,50,1,0,1,0,136828.6,2563,24612.2529639036,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,129833.875100993,143823.324899007,2563,2563,NA,NA
10,0.5,0.6,0.4,1,0.5,50,1,0.02,0.98,0,25832.92,6282,7394.06143632048,0,50,0.448398531016766,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,23731.5509904555,27934.2890095445,6282,6282,NA,NA
10,0.5,0.6,0.4,1,1,50,1,0.02,0.98,0,54421.52,6282,15789.9446021957,0,50,0.448398531016766,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,49934.0673956042,58908.9726043958,6282,6282,NA,NA
