"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","mean_log_ratio"
60,0.5,0.7,0.4,0.5,1.5,50,1,0,1,0,8946.18,1637,NA
100,0.5,0.7,0.4,0.5,1.5,50,1,0,1,0,7942.74,1637,NA
10,1,0.7,0.4,0.5,1.5,50,1,0,1,0,162322.58,2563,NA
30,1,0.7,0.4,0.5,1.5,50,1,0,1,0,25755.26,1655.52,NA
60,1,0.7,0.4,0.5,1.5,50,1,0,1,0,13997.58,1637,NA
100,1,0.7,0.4,0.5,1.5,50,1,0,1,0,11793.1,1637,NA
10,1.5,0.7,0.4,0.5,1.5,50,0.38,0,0.38,0,334434.578947368,2514.26315789474,NA
30,1.5,0.7,0.4,0.5,1.5,50,1,0,1,0,164254.98,1637,NA
60,1.5,0.7,0.4,0.5,1.5,50,1,0,1,0,60054.86,1637,NA
100,1.5,0.7,0.4,0.5,1.5,50,1,0,1,0,40650.52,1625.18,NA
10,0.5,0.5,0.2,1,1.5,50,1,0.02,0.98,0,111044.68,9835,0.448259050724568
30,0.5,0.5,0.2,1,1.5,50,1,0,0.98,0.02,18971,6282,NA
60,0.5,0.5,0.2,1,1.5,50,1,0,1,0,10440.68,4012,NA
100,0.5,0.5,0.2,1,1.5,50,1,0.02,0.98,0,8388.9,4012,0.448111422717755
10,1,0.5,0.2,1,1.5,50,0.94,0.02,0.92,0,312965.170212766,8474.27659574468,0.448259050724568
30,1,0.5,0.2,1,1.5,50,1,0,0.98,0.02,41611.56,4420.6,NA
60,1,0.5,0.2,1,1.5,50,1,0,0.98,0.02,21639.74,4012,NA
100,1,0.5,0.2,1,1.5,50,1,0,0.98,0.02,16134.34,4012,NA
10,1.5,0.5,0.2,1,1.5,50,0.02,0,0,0.02,9835,9835,NA
30,1.5,0.5,0.2,1,1.5,50,0.68,0,0.68,0,285505.088235294,4078.76470588235,NA
60,1.5,0.5,0.2,1,1.5,50,0.98,0.02,0.96,0,141017.367346939,3952.85714285714,0.448111422717755
100,1.5,0.5,0.2,1,1.5,50,1,0,1,0,89394.2,3026.68,NA
10,0.5,0.6,0.2,1,1.5,50,1,0,1,0,57250.74,9835,NA
30,0.5,0.6,0.2,1,1.5,50,1,0,1,0,11837.32,6282,NA
60,0.5,0.6,0.2,1,1.5,50,1,0,0.9,0.1,6978.78,4012,NA
100,0.5,0.6,0.2,1,1.5,50,1,0.02,0.74,0.24,5804.94,4012,0.448111422717755
10,1,0.6,0.2,1,1.5,50,1,0,1,0,152340.08,8626.98,NA
30,1,0.6,0.2,1,1.5,50,1,0,1,0,19178.08,4466,NA
60,1,0.6,0.2,1,1.5,50,1,0,0.98,0.02,11794.28,4012,NA
100,1,0.6,0.2,1,1.5,50,1,0.02,0.98,0,8824.56,4012,0.448111422717755
10,1.5,0.6,0.2,1,1.5,50,0.12,0,0.12,0,305681.333333333,6874.16666666667,NA
30,1.5,0.6,0.2,1,1.5,50,1,0,1,0,107622.44,4012,NA
60,1.5,0.6,0.2,1,1.5,50,1,0,0.98,0.02,41084.4,3954.04,NA
100,1.5,0.6,0.2,1,1.5,50,1,0,1,0,31061.56,3084.64,NA
10,0.5,0.7,0.2,1,1.5,50,1,0.02,0.96,0.02,37089.34,9835,3.13691871759453
30,0.5,0.7,0.2,1,1.5,50,1,0.06,0.6,0.34,8205.9,6282,1.19515224296783
60,0.5,0.7,0.2,1,1.5,50,1,0.04,0.56,0.4,5182.52,4012,1.34418627928548
100,0.5,0.7,0.2,1,1.5,50,1,0.08,0.24,0.68,4398.16,4012,0.896148851001617
10,1,0.7,0.2,1,1.5,50,1,0.02,0.98,0,86133.2,8342.74,3.13691871759453
30,1,0.7,0.2,1,1.5,50,1,0.02,0.96,0.02,12545.6,4556.8,2.2402611358532
60,1,0.7,0.2,1,1.5,50,1,0.02,0.98,0,7626.28,4012,2.2402611358532
100,1,0.7,0.2,1,1.5,50,1,0.02,0.66,0.32,6220.16,4012,2.2402611358532
10,1.5,0.7,0.2,1,1.5,50,0.62,0.02,0.6,0,303685.516129032,6511.22580645161,2.68865966686997
30,1.5,0.7,0.2,1,1.5,50,1,0,0.98,0.02,46824.72,4012,NA
60,1.5,0.7,0.2,1,1.5,50,1,0.02,0.98,0,21390.04,3838.12,1.34431650445696
100,1.5,0.7,0.2,1,1.5,50,1,0.02,0.98,0,14969.58,3258.52,1.79214971313545
10,0.5,0.5,0.3,1,1.5,50,1,0,1,0,208822.48,9835,NA
30,0.5,0.5,0.3,1,1.5,50,1,0,1,0,29661.44,6282,NA
60,0.5,0.5,0.3,1,1.5,50,1,0,1,0,20213.02,4012,NA
100,0.5,0.5,0.3,1,1.5,50,1,0,1,0,16629.3,4012,NA
10,1,0.5,0.3,1,1.5,50,0.24,0,0.24,0,316110.833333333,8650.66666666667,NA
30,1,0.5,0.3,1,1.5,50,1,0,1,0,120651.64,4420.6,NA
60,1,0.5,0.3,1,1.5,50,1,0,1,0,49740.7,4012,NA
100,1,0.5,0.3,1,1.5,50,1,0,1,0,39500.82,4012,NA
10,1.5,0.5,0.3,1,1.5,50,0.04,0,0.04,0,185790.5,6282,NA
30,1.5,0.5,0.3,1,1.5,50,0.12,0,0.12,0,254848.166666667,4012,NA
60,1.5,0.5,0.3,1,1.5,50,0.42,0,0.42,0,276191.571428571,3943,NA
100,1.5,0.5,0.3,1,1.5,50,0.7,0,0.7,0,222543,3266.8,NA
10,0.5,0.6,0.3,1,1.5,50,1,0,1,0,80186.48,9835,NA
30,0.5,0.6,0.3,1,1.5,50,1,0,1,0,15203.8,6282,NA
60,0.5,0.6,0.3,1,1.5,50,1,0,0.98,0.02,9483.78,4012,NA
100,0.5,0.6,0.3,1,1.5,50,1,0,0.92,0.08,7988.14,4012,NA
10,1,0.6,0.3,1,1.5,50,1,0,1,0,264488.06,8982.28,NA
30,1,0.6,0.3,1,1.5,50,1,0,1,0,30384.14,4647.6,NA
60,1,0.6,0.3,1,1.5,50,1,0,1,0,16674.92,4012,NA
100,1,0.6,0.3,1,1.5,50,1,0,0.98,0.02,13618.46,4012,NA
10,1.5,0.6,0.3,1,1.5,50,0.06,0,0.06,0,284944,8650.66666666667,NA
30,1.5,0.6,0.3,1,1.5,50,0.84,0,0.84,0,234263.523809524,4228.19047619048,NA
60,1.5,0.6,0.3,1,1.5,50,1,0,1,0,101146.52,3925.06,NA
100,1.5,0.6,0.3,1,1.5,50,1,0,1,0,59248.28,3200.56,NA
10,0.5,0.7,0.3,1,1.5,50,1,0,0.98,0.02,44049.7,9835,NA
30,0.5,0.7,0.3,1,1.5,50,1,0.02,0.82,0.16,10262.46,6282,0.448398531016766
60,0.5,0.7,0.3,1,1.5,50,1,0,0.9,0.1,6623.48,4012,NA
100,0.5,0.7,0.3,1,1.5,50,1,0.02,0.7,0.28,5643.08,4012,0.448111422717755
10,1,0.7,0.3,1,1.5,50,1,0,1,0,125045,8626.98,NA
30,1,0.7,0.3,1,1.5,50,1,0,0.98,0.02,17367.8,4693,NA
60,1,0.7,0.3,1,1.5,50,1,0,1,0,10410.98,4012,NA
100,1,0.7,0.3,1,1.5,50,1,0,0.96,0.04,8332.3,4012,NA
10,1.5,0.7,0.3,1,1.5,50,0.24,0,0.24,0,316012.166666667,6874.16666666667,NA
30,1.5,0.7,0.3,1,1.5,50,1,0,1,0,89486,4102.8,NA
60,1.5,0.7,0.3,1,1.5,50,1,0,1,0,34565.68,3954.04,NA
100,1.5,0.7,0.3,1,1.5,50,1,0,1,0,24679.54,3142.6,NA
10,0.5,0.5,0.4,1,1.5,50,0.3,0.02,0.28,0,303315.666666667,9835,4.93102285378184
30,0.5,0.5,0.4,1,1.5,50,1,0.02,0.98,0,117996.18,6282,4.48276380305728
60,0.5,0.5,0.4,1,1.5,50,1,0.02,0.98,0,95337.56,4012,4.03436527204051
100,0.5,0.5,0.4,1,1.5,50,1,0.02,0.98,0,95491.8,4012,4.03436527204051
10,1,0.5,0.4,1,1.5,50,0.06,0.02,0.04,0,166634.333333333,7466.33333333333,4.93102285378184
30,1,0.5,0.4,1,1.5,50,0.14,0.02,0.12,0,177034,4012,4.03436527204051
60,1,0.5,0.4,1,1.5,50,0.44,0.02,0.42,0,229222.772727273,4012,4.03436527204051
100,1,0.5,0.4,1,1.5,50,0.68,0.02,0.66,0,232261.794117647,4012,4.03436527204051
10,1.5,0.5,0.4,1,1.5,50,0.04,0.02,0.02,0,177535.5,6282,4.48276380305728
30,1.5,0.5,0.4,1,1.5,50,0.08,0.02,0.06,0,234205,4012,4.03436527204051
60,1.5,0.5,0.4,1,1.5,50,0.08,0.02,0.06,0,213725.75,3649.75,4.03436527204051
100,1.5,0.5,0.4,1,1.5,50,0.12,0.02,0.1,0,260817.166666667,2804.5,4.03436527204051
10,0.5,0.6,0.4,1,1.5,50,1,0.02,0.98,0,145749.4,9835,0.448259050724568
30,0.5,0.6,0.4,1,1.5,50,1,0,0.98,0.02,25257.26,6282,NA
60,0.5,0.6,0.4,1,1.5,50,1,0,1,0,20452.16,4012,NA
100,0.5,0.6,0.4,1,1.5,50,1,0,1,0,18018.14,4012,NA
10,1,0.6,0.4,1,1.5,50,0.4,0.02,0.38,0,331151.55,8591.45,0.448259050724568
30,1,0.6,0.4,1,1.5,50,1,0,0.98,0.02,79047.42,4420.6,NA
60,1,0.6,0.4,1,1.5,50,1,0,1,0,43375.3,4012,NA
100,1,0.6,0.4,1,1.5,50,1,0,1,0,36310,4012,NA
10,1.5,0.6,0.4,1,1.5,50,0.02,0,0,0.02,9835,9835,NA
30,1.5,0.6,0.4,1,1.5,50,0.12,0,0.12,0,276097.333333333,4012,NA
60,1.5,0.6,0.4,1,1.5,50,0.5,0,0.5,0,263107.4,3954.04,NA
100,1.5,0.6,0.4,1,1.5,50,0.92,0,0.92,0,232350.869565217,3193,NA
10,0.5,0.7,0.4,1,1.5,50,1,0,1,0,63210.36,9835,NA
30,0.5,0.7,0.4,1,1.5,50,1,0,1,0,14647.6,6282,NA
60,0.5,0.7,0.4,1,1.5,50,1,0,0.98,0.02,10364.4,4012,NA
100,0.5,0.7,0.4,1,1.5,50,1,0,0.9,0.1,8560.7,4012,NA
10,1,0.7,0.4,1,1.5,50,1,0,1,0,206515.74,8769.1,NA
30,1,0.7,0.4,1,1.5,50,1,0,1,0,26846.06,4602.2,NA
60,1,0.7,0.4,1,1.5,50,1,0,1,0,16018.28,4012,NA
100,1,0.7,0.4,1,1.5,50,1,0,0.98,0.02,13602.22,4012,NA
10,1.5,0.7,0.4,1,1.5,50,0.04,0,0.04,0,223754,6282,NA
30,1.5,0.7,0.4,1,1.5,50,1,0,1,0,229235.28,4012,NA
60,1.5,0.7,0.4,1,1.5,50,1,0,1,0,85064.28,3983.02,NA
100,1.5,0.7,0.4,1,1.5,50,1,0,1,0,57673.46,3142.6,NA
10,0.5,0.5,0.2,3,1.5,50,1,0.06,0.52,0.42,75602.88,59088,1.04596703328827
30,0.5,0.5,0.2,3,1.5,50,1,0.82,0,0.18,16448.6,24106,0.502950525561092
60,0.5,0.5,0.2,3,1.5,50,1,0.8,0,0.2,10521.04,15397,0.515464091015445
100,0.5,0.5,0.2,3,1.5,50,1,0.94,0,0.06,8317.84,15397,0.705735578552477
10,1,0.5,0.2,3,1.5,50,0.54,0.02,0.52,0,269914.259259259,43275.4074074074,2.24133945699375
30,1,0.5,0.2,3,1.5,50,1,0.04,0.8,0.16,36689.6,19925.68,0.896530228984034
60,1,0.5,0.2,3,1.5,50,1,0.04,0.62,0.34,21975.38,15397,0.896554024277426
100,1,0.5,0.2,3,1.5,50,1,0.06,0.72,0.22,18386.96,11169.88,0.747111093987204
10,1.5,0.5,0.2,3,1.5,50,0.02,0.02,0,0,9835,37741,1.34479958483366
30,1.5,0.5,0.2,3,1.5,50,0.18,0.02,0.16,0,288148.111111111,17332.3333333333,0.448225233406759
60,1.5,0.5,0.2,3,1.5,50,0.76,0.02,0.74,0,178924.236842105,11884.1578947368,1.79299423786585
100,1.5,0.5,0.2,3,1.5,50,0.94,0.02,0.92,0,142201.595744681,9835,0.448259050724568
10,0.5,0.6,0.2,3,1.5,50,1,0.62,0,0.38,45307.46,59088,0.477202515919946
30,0.5,0.6,0.2,3,1.5,50,1,1,0,0,11058.64,24106,0.797903768975642
60,0.5,0.6,0.2,3,1.5,50,1,1,0,0,6978.78,15397,0.824776784044616
100,0.5,0.6,0.2,3,1.5,50,1,1,0,0,5668.74,15397,1.03100368048206
10,1,0.6,0.2,3,1.5,50,1,0.02,0.94,0.04,116355.08,43718.16,0.896567085944056
30,1,0.6,0.2,3,1.5,50,1,0.34,0.22,0.44,19071.44,20099.86,0.580117329908958
60,1,0.6,0.2,3,1.5,50,1,0.52,0.08,0.4,12587.6,15397,0.603397192514963
100,1,0.6,0.2,3,1.5,50,1,0.52,0.12,0.36,10024.92,12171.04,0.586166865123344
10,1.5,0.6,0.2,3,1.5,50,0.04,0.02,0.02,0,189553,37741,0.448286264508531
30,1.5,0.6,0.2,3,1.5,50,1,0.02,0.98,0,144439.42,15745.36,0.448225233406759
60,1.5,0.6,0.2,3,1.5,50,1,0.04,0.96,0,66779.38,12727.24,0.896554024277426
100,1.5,0.6,0.2,3,1.5,50,1,0.02,0.96,0.02,46649.12,9835,0.896657581741333
10,0.5,0.7,0.2,3,1.5,50,1,1,0,0,30263.02,59088,0.771022897302883
30,0.5,0.7,0.2,3,1.5,50,1,1,0,0,7921.66,24106,1.18338679925099
60,0.5,0.7,0.2,3,1.5,50,1,1,0,0,5409.52,15397,1.10270723584845
100,0.5,0.7,0.2,3,1.5,50,1,1,0,0,4563.34,15397,1.27309293546884
10,1,0.7,0.2,3,1.5,50,1,0.08,0.62,0.3,64103.76,44998.98,1.79284008789211
30,1,0.7,0.2,3,1.5,50,1,0.8,0.04,0.16,12323.12,20274.04,0.728392827932947
60,1,0.7,0.2,3,1.5,50,1,0.96,0,0.04,7788.84,15397,0.793745425071675
100,1,0.7,0.2,3,1.5,50,1,0.84,0,0.16,6705.74,12616,0.82180003900693
10,1.5,0.7,0.2,3,1.5,50,0.28,0.02,0.26,0,296339.785714286,35793.1428571429,4.4817183024282
30,1.5,0.7,0.2,3,1.5,50,1,0.04,0.94,0.02,52527.58,15745.36,0.896554024277426
60,1.5,0.7,0.2,3,1.5,50,1,0.08,0.76,0.16,25784.58,12616,1.00847720928578
100,1.5,0.7,0.2,3,1.5,50,1,0.06,0.72,0.22,19230.28,9835,1.34447893968122
10,0.5,0.5,0.3,3,1.5,50,1,0,1,0,143760.06,59088,NA
30,0.5,0.5,0.3,3,1.5,50,1,0.08,0.52,0.4,32634.18,24106,0.44828808691837
60,0.5,0.5,0.3,3,1.5,50,1,0,0.74,0.26,24295.96,15397,NA
100,0.5,0.5,0.3,3,1.5,50,1,0.08,0.52,0.4,20500.46,15397,0.560289996087901
10,1,0.5,0.3,3,1.5,50,0.06,0,0.06,0,267502.666666667,37741,NA
30,1,0.5,0.3,3,1.5,50,1,0,1,0,124150.72,19403.14,NA
60,1,0.5,0.3,3,1.5,50,1,0,0.96,0.04,63587.54,15397,NA
100,1,0.5,0.3,3,1.5,50,1,0,1,0,52569.34,11169.88,NA
10,1.5,0.5,0.3,3,1.5,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.3,3,1.5,50,0.04,0,0.04,0,223754,15397,NA
60,1.5,0.5,0.3,3,1.5,50,0.12,0,0.12,0,243447.833333333,12616,NA
100,1.5,0.5,0.3,3,1.5,50,0.26,0,0.26,0,241123.692307692,9835,NA
10,0.5,0.6,0.3,3,1.5,50,1,0.2,0.06,0.74,56551.1,59088,0.493109447886377
30,0.5,0.6,0.3,3,1.5,50,1,0.8,0,0.2,15915.16,24106,0.571550026105229
60,0.5,0.6,0.3,3,1.5,50,1,0.84,0.02,0.14,10143.1,15397,0.56562973431777
100,0.5,0.6,0.3,3,1.5,50,1,0.92,0,0.08,8625.84,15397,0.682105585101847
10,1,0.6,0.3,3,1.5,50,0.88,0,0.88,0,191096.772727273,44533.2272727273,NA
30,1,0.6,0.3,3,1.5,50,1,0.08,0.6,0.32,31573.46,20796.58,0.448272373540467
60,1,0.6,0.3,3,1.5,50,1,0.12,0.46,0.42,19755.44,15397,0.522935075194187
100,1,0.6,0.3,3,1.5,50,1,0.14,0.42,0.44,15368.26,12393.52,0.448239726542963
10,1.5,0.6,0.3,3,1.5,50,0,0,0,0,NA,NA,NA
30,1.5,0.6,0.3,3,1.5,50,0.48,0,0.48,0,223612,17211.375,NA
60,1.5,0.6,0.3,3,1.5,50,0.96,0,0.96,0,169860.875,13311.25,NA
100,1.5,0.6,0.3,3,1.5,50,1,0,1,0,118696.9,10057.48,NA
10,0.5,0.7,0.3,3,1.5,50,1,0.84,0,0.16,37326,59088,0.608381649029239
30,0.5,0.7,0.3,3,1.5,50,1,1,0,0,10120.34,24106,0.914453235423518
60,0.5,0.7,0.3,3,1.5,50,1,1,0,0,6978.78,15397,0.824776784044616
100,0.5,0.7,0.3,3,1.5,50,1,1,0,0,5785.2,15397,1.01307052884724
10,1,0.7,0.3,3,1.5,50,1,0.02,0.88,0.1,83893.74,44145.1,1.34485517286243
30,1,0.7,0.3,3,1.5,50,1,0.48,0.22,0.3,18437.66,20970.76,0.560343185428651
60,1,0.7,0.3,3,1.5,50,1,0.66,0.04,0.3,11434.9,15397,0.570477701786187
100,1,0.7,0.3,3,1.5,50,1,0.58,0.06,0.36,9605.5,13172.2,0.649178419923408
10,1.5,0.7,0.3,3,1.5,50,0.02,0,0.02,0,355000,37741,NA
30,1.5,0.7,0.3,3,1.5,50,1,0,0.96,0.04,114808.5,15919.54,NA
60,1.5,0.7,0.3,3,1.5,50,1,0.04,0.94,0.02,49584.48,12838.48,0.672354758769043
100,1.5,0.7,0.3,3,1.5,50,1,0.04,0.96,0,37981.76,9946.24,0.448259050724568
10,0.5,0.5,0.4,3,1.5,50,0.24,0.02,0.22,0,271984.666666667,59088,6.72410326005103
30,0.5,0.5,0.4,3,1.5,50,0.98,0.02,0.94,0.02,209018.510204082,24106,5.82753617410697
60,0.5,0.5,0.4,3,1.5,50,1,0.02,0.98,0,185397.98,15397,5.3792480871886
100,0.5,0.5,0.4,3,1.5,50,1,0.02,0.98,0,180669.06,15397,5.3792480871886
10,1,0.5,0.4,3,1.5,50,0.02,0.02,0,0,71,37741,6.2758224386155
30,1,0.5,0.4,3,1.5,50,0.08,0.02,0.06,0,168582,21928.75,5.82753617410697
60,1,0.5,0.4,3,1.5,50,0.2,0.02,0.18,0,243248.9,15397,5.3792480871886
100,1,0.5,0.4,3,1.5,50,0.26,0.02,0.24,0,265012.692307692,11546.3846153846,5.3792480871886
10,1.5,0.5,0.4,3,1.5,50,0.02,0.02,0,0,71,37741,6.2758224386155
30,1.5,0.5,0.4,3,1.5,50,0.02,0.02,0,0,71,15397,5.3792480871886
60,1.5,0.5,0.4,3,1.5,50,0.04,0.02,0.02,0,177535.5,12616,5.3792480871886
100,1.5,0.5,0.4,3,1.5,50,0.04,0.02,0.02,0,177535.5,9835,4.93102285378184
10,0.5,0.6,0.4,3,1.5,50,1,0.04,0.8,0.16,97945.18,59088,1.34481013921464
30,0.5,0.6,0.4,3,1.5,50,1,0.08,0.68,0.24,35060.42,24106,0.672409157951202
60,0.5,0.6,0.4,3,1.5,50,1,0.08,0.74,0.18,26151.56,15397,0.560289996087901
100,0.5,0.6,0.4,3,1.5,50,1,0.06,0.6,0.34,23253.1,15397,0.597644916981615
10,1,0.6,0.4,3,1.5,50,0.14,0.02,0.12,0,305183.142857143,46889.7142857143,2.24133945699375
30,1,0.6,0.4,3,1.5,50,1,0.02,0.98,0,100012.34,20970.76,1.3447723710497
60,1,0.6,0.4,3,1.5,50,1,0.02,0.98,0,66302.42,15397,0.896484284131327
100,1,0.6,0.4,3,1.5,50,1,0.02,0.98,0,57505.88,12171.04,0.896484284131327
10,1.5,0.6,0.4,3,1.5,50,0.02,0.02,0,0,9835,37741,1.34479958483366
30,1.5,0.6,0.4,3,1.5,50,0.02,0.02,0,0,9835,15397,0.448225233406759
60,1.5,0.6,0.4,3,1.5,50,0.12,0.02,0.1,0,241069.333333333,13543,0.448225233406759
100,1.5,0.6,0.4,3,1.5,50,0.4,0,0.38,0.02,254616.65,9835,NA
10,0.5,0.7,0.4,3,1.5,50,1,0.36,0.04,0.6,52467.18,59088,0.47318561390822
30,0.5,0.7,0.4,3,1.5,50,1,0.72,0,0.28,17279.32,24106,0.510541591558198
60,0.5,0.7,0.4,3,1.5,50,1,0.66,0.06,0.28,11776.86,15397,0.54331471326628
100,0.5,0.7,0.4,3,1.5,50,1,0.78,0.02,0.2,10314.96,15397,0.609149468048312
10,1,0.7,0.4,3,1.5,50,1,0,0.96,0.04,163842.72,46279.8,NA
30,1,0.7,0.4,3,1.5,50,1,0.08,0.64,0.28,31376.42,21493.3,0.56034439527006
60,1,0.7,0.4,3,1.5,50,1,0.14,0.46,0.4,20735,15397,0.512262240653126
100,1,0.7,0.4,3,1.5,50,1,0.14,0.5,0.36,17550.64,12949.72,0.576319173655521
10,1.5,0.7,0.4,3,1.5,50,0.02,0.02,0,0,24106,37741,0.448286264508531
30,1.5,0.7,0.4,3,1.5,50,0.6,0,0.58,0.02,232035.333333333,15977.6,NA
60,1.5,0.7,0.4,3,1.5,50,1,0.02,0.98,0,145152.64,13060.96,0.896484284131327
100,1.5,0.7,0.4,3,1.5,50,1,0.02,0.98,0,105451.4,9835,0.448259050724568
10,0.5,0.5,0.2,5,1.5,50,1,0.86,0.02,0.12,65205.92,127041.84,0.844421651045468
30,0.5,0.5,0.2,5,1.5,50,1,1,0,0,16511.54,37741,0.860704438398395
60,0.5,0.5,0.2,5,1.5,50,1,1,0,0,10480.86,24106,0.860658683384369
100,0.5,0.5,0.2,5,1.5,50,1,1,0,0,8713.32,24106,1.0668543020316
10,1,0.5,0.2,5,1.5,50,0.72,0.02,0.66,0.04,229898.805555556,91579.6666666667,2.68960672614867
30,1,0.5,0.2,5,1.5,50,1,0.3,0.22,0.48,38880.28,37468.3,0.567823628373069
60,1,0.5,0.2,5,1.5,50,1,0.32,0.12,0.56,23043.32,24106,0.560357339953048
100,1,0.5,0.2,5,1.5,50,1,0.64,0.06,0.3,18596.72,23931.82,0.588364944699477
10,1.5,0.5,0.2,5,1.5,50,0.02,0.02,0,0,9835,92508,2.2413476754241
30,1.5,0.5,0.2,5,1.5,50,0.16,0.02,0.14,0,295823,29219.125,1.34479958483366
60,1.5,0.5,0.2,5,1.5,50,0.64,0.02,0.6,0.02,203899.34375,23017.375,2.24128232478422
100,1.5,0.5,0.2,5,1.5,50,0.88,0.02,0.86,0,190555.795454545,16980.4545454545,0.896513320325129
10,0.5,0.6,0.2,5,1.5,50,1,1,0,0,40919.6,139599.6,1.24620621793537
30,0.5,0.6,0.2,5,1.5,50,1,1,0,0,11161.76,37741,1.2461894527603
60,0.5,0.6,0.2,5,1.5,50,1,1,0,0,6953.12,24106,1.27306208135714
100,0.5,0.6,0.2,5,1.5,50,1,1,0,0,5623.34,24106,1.48825973802077
10,1,0.6,0.2,5,1.5,50,1,0.34,0.34,0.32,100658.52,92508,0.553745429673454
30,1,0.6,0.2,5,1.5,50,1,0.94,0,0.06,18389.36,37741,0.839334768750371
60,1,0.6,0.2,5,1.5,50,1,0.9,0,0.1,12650.54,24106,0.806878136669388
100,1,0.6,0.2,5,1.5,50,1,0.94,0,0.06,10318.46,24106,0.982357444595771
10,1.5,0.6,0.2,5,1.5,50,0.04,0.02,0.02,0,189553,75798,1.34483435509897
30,1.5,0.6,0.2,5,1.5,50,0.88,0.02,0.74,0.12,132385.454545455,30613.6136363636,1.34479958483366
60,1.5,0.6,0.2,5,1.5,50,1,0.04,0.8,0.16,84380.58,23757.64,1.3448421111958
100,1.5,0.6,0.2,5,1.5,50,1,0.06,0.88,0.06,60027.38,17138.8,0.896524592764399
10,0.5,0.7,0.2,5,1.5,50,1,1,0,0,29172.22,141692.56,1.67653563099967
30,0.5,0.7,0.2,5,1.5,50,1,1,0,0,7850.6,37741,1.64063824477401
60,0.5,0.7,0.2,5,1.5,50,1,1,0,0,5409.52,25196.8,1.5868582239275
100,0.5,0.7,0.2,5,1.5,50,1,1,0,0,4563.34,24106,1.72138102238721
10,1,0.7,0.2,5,1.5,50,1,0.8,0.02,0.18,55656.1,91839.6,0.82927778366694
30,1,0.7,0.2,5,1.5,50,1,1,0,0,12323.12,37468.3,1.20135003633207
60,1,0.7,0.2,5,1.5,50,1,1,0,0,7717.78,24106,1.21924887600167
100,1,0.7,0.2,5,1.5,50,1,1,0,0,6751.14,24106,1.35374476576724
10,1.5,0.7,0.2,5,1.5,50,0.22,0.02,0.2,0,221501.090909091,77317.0909090909,4.92999912386372
30,1.5,0.7,0.2,5,1.5,50,1,0.12,0.64,0.24,56184.74,30650.8,0.821852590822375
60,1.5,0.7,0.2,5,1.5,50,1,0.28,0.36,0.36,30882.14,23060.92,0.736424432428594
100,1.5,0.7,0.2,5,1.5,50,1,0.26,0.48,0.26,23043.64,16964.62,0.827461836975376
10,0.5,0.5,0.3,5,1.5,50,1,0.34,0.18,0.48,109640.98,117623.52,0.501014521424579
30,0.5,0.5,0.3,5,1.5,50,1,0.36,0.18,0.46,36326.5,37741,0.498096051943906
60,0.5,0.5,0.3,5,1.5,50,1,0.22,0.36,0.42,27414.32,24106,0.489035835409894
100,0.5,0.5,0.3,5,1.5,50,1,0.38,0.22,0.4,23280.26,24106,0.566243875568455
10,1,0.5,0.3,5,1.5,50,0.12,0,0.1,0.02,311251.333333333,86938,NA
30,1,0.5,0.3,5,1.5,50,0.94,0.02,0.88,0.04,125168.063829787,37450.8936170213,0.448286264508531
60,1,0.5,0.3,5,1.5,50,1,0.04,0.94,0.02,82980.96,24106,0.44828808691837
100,1,0.5,0.3,5,1.5,50,1,0.06,0.9,0.04,63680.1,23931.82,0.44828808691837
10,1.5,0.5,0.3,5,1.5,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.3,5,1.5,50,0.04,0,0.04,0,223754,24106,NA
60,1.5,0.5,0.3,5,1.5,50,0.06,0,0.06,0,224752.333333333,24106,NA
100,1.5,0.5,0.3,5,1.5,50,0.16,0,0.16,0,239273.125,17574.25,NA
10,0.5,0.6,0.3,5,1.5,50,1,1,0,0,52194.48,140646.08,1.02206610161212
30,0.5,0.6,0.3,5,1.5,50,1,1,0,0,16089.34,37741,0.896560523654347
60,0.5,0.6,0.3,5,1.5,50,1,0.98,0,0.02,10593.28,24924.1,0.914818175753275
100,0.5,0.6,0.3,5,1.5,50,1,1,0,0,9203.62,24106,1.01307031080334
10,1,0.6,0.3,5,1.5,50,0.92,0.04,0.72,0.16,171883.02173913,92508,0.448267269154918
30,1,0.6,0.3,5,1.5,50,1,0.46,0.14,0.4,33301.16,37741,0.584719036461444
60,1,0.6,0.3,5,1.5,50,1,0.48,0.1,0.42,20884.4,24106,0.522993701541072
100,1,0.6,0.3,5,1.5,50,1,0.62,0.08,0.3,18582.88,24106,0.621797901525936
10,1.5,0.6,0.3,5,1.5,50,0,0,0,0,NA,NA,NA
30,1.5,0.6,0.3,5,1.5,50,0.4,0,0.4,0,203400.75,32968.75,NA
60,1.5,0.6,0.3,5,1.5,50,0.82,0.02,0.8,0,187118.536585366,23468.756097561,0.44828808691837
100,1.5,0.6,0.3,5,1.5,50,0.98,0,0.98,0,152622.714285714,17885.2857142857,NA
10,0.5,0.7,0.3,5,1.5,50,1,1,0,0,34800.14,144832,1.47034681867078
30,0.5,0.7,0.3,5,1.5,50,1,1,0,0,10227.5,37741,1.33583981459002
