"mu","sigma","item_overlap","class_overlap","add_k","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
100,1,0.6,0.2,1,50,1,1,0,12.24,57,3.19795853248759,0,50,1.5759829455137,0.285514947373304,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,11.3311502410613,13.1488497589387,57,57,1.49484049527318,1.65712539575422
100,1,0.6,0.3,0.001,50,1,0,1,13.9,1,2.88734041877253,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.0794269322391,14.7205730677609,1,1,NA,NA
100,1,0.6,0.3,0.01,50,1,0,1,13.9,1,2.88734041877253,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.0794269322391,14.7205730677609,1,1,NA,NA
100,1,0.6,0.3,0.1,50,1,0,1,13.9,4,2.88734041877253,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.0794269322391,14.7205730677609,4,4,NA,NA
100,1,0.6,0.3,0.5,50,1,0.92,0,14.5,23,3.53553390593274,0,50,0.536202617479159,0.230121866291468,46,0.811617530816572,0.968450485911407,6.93889390390723e-18,0.0713475991333587,13.4952123814354,15.5047876185646,23,23,0.467864858640174,0.604540376318144
100,1,0.6,0.3,1,50,1,1,0,16.7,57,4.38108177862733,0,50,1.26429209464424,0.283215740355754,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,15.4549103348445,17.9450896651555,57,57,1.18380307180824,1.34478111748024
100,1,0.6,0.4,0.001,50,1,0,1,17.46,1,4.52300243426954,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.1745769307811,18.7454230692189,1,1,NA,NA
100,1,0.6,0.4,0.01,50,1,0,1,17.72,1,5.17466355013955,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.249376890802,19.190623109198,1,1,NA,NA
100,1,0.6,0.4,0.1,50,1,0,1,18.04,4,5.2448614308265,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.5494268738483,19.5305731261517,4,4,NA,NA
100,1,0.6,0.4,0.5,50,1,0.34,0.22,22.84,23,8.20989945002933,0,50,0.511392035746948,0.247579271337463,17,0.224369492225001,0.478461739497674,0.127539159702144,0.352415495812537,20.5067723923655,25.1732276076345,23,23,0.384098520386909,0.638685551106987
100,1,0.6,0.4,1,50,1,0.98,0,26.58,57,9.49992481173253,0,50,0.84890982485761,0.378993566153925,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,23.8801512410597,29.2798487589402,57,57,0.740050162425461,0.957769487289759
100,1,0.7,0.2,0.001,50,1,0,1,8.36,1,1.68740834974096,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.88044385306638,8.83955614693362,1,1,NA,NA
100,1,0.7,0.2,0.01,50,1,0,1,8.36,1,1.68740834974096,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.88044385306638,8.83955614693362,1,1,NA,NA
100,1,0.7,0.2,0.1,50,1,0,0.98,8.36,4,1.68740834974096,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,7.88044385306638,8.83955614693362,4,4,NA,NA
100,1,0.7,0.2,0.5,50,1,1,0,8.48,23,1.9297879760878,0,50,1.02325754175041,0.231532946482389,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,7.93156032542238,9.02843967457762,23,23,0.957456606416454,1.08905847708437
100,1,0.7,0.2,1,50,1,1,0,9.14,57,2.52344112315719,0,50,1.86562063726804,0.267981507801601,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8.42284596777011,9.85715403222989,57,57,1.78946113541982,1.94178013911626
100,1,0.7,0.3,0.001,50,1,0,1,10.56,1,2.85828548580567,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.74768425282494,11.3723157471751,1,1,NA,NA
100,1,0.7,0.3,0.01,50,1,0,1,10.56,1,2.85828548580567,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.74768425282494,11.3723157471751,1,1,NA,NA
100,1,0.7,0.3,0.1,50,1,0,1,10.56,4,2.85828548580567,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.74768425282494,11.3723157471751,4,4,NA,NA
100,1,0.7,0.3,0.5,50,1,1,0,11.28,23,3.12357722713519,0,50,0.750157993410861,0.277685797813157,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,10.3922891741501,12.1677108258499,23,23,0.671240562856539,0.829075423965183
100,1,0.7,0.3,1,50,1,1,0,13.06,57,3.29755629990155,0,50,1.5082422006784,0.274670773350629,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12.1228448687478,13.9971551312522,57,57,1.43018163059557,1.58630277076123
100,1,0.7,0.4,0.001,50,1,0,1,13.74,1,3.25645356114875,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.8145261378537,14.6654738621463,1,1,NA,NA
100,1,0.7,0.4,0.01,50,1,0,1,13.74,1,3.25645356114875,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.8145261378537,14.6654738621463,1,1,NA,NA
100,1,0.7,0.4,0.1,50,1,0,0.98,13.74,4,3.25645356114875,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,12.8145261378537,14.6654738621463,4,4,NA,NA
100,1,0.7,0.4,0.5,50,1,0.92,0,14.46,23,3.7915588307907,0,50,0.551541089230431,0.298980718158309,46,0.811617530816572,0.968450485911407,6.93889390390723e-18,0.0713475991333587,13.3824509028622,15.5375490971378,23,23,0.462754775507724,0.640327402953138
100,1,0.7,0.4,1,50,1,1,0,15.98,57,4.76162380123522,0,50,1.32615078667445,0.361336199989885,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,14.6267614886353,17.3332385113647,57,57,1.22346017486055,1.42884139848835
100,1.5,0.5,0.2,0.001,50,1,0,1,15.32,1,3.65021665557718,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.2826199046068,16.3573800953932,1,1,NA,NA
100,1.5,0.5,0.2,0.01,50,1,0,1,15.32,1,3.65021665557718,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.2826199046068,16.3573800953932,1,1,NA,NA
100,1.5,0.5,0.2,0.1,50,1,0,0.98,15.8,4,4.08581418459288,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,14.6388244565989,16.9611755434011,4,4,NA,NA
100,1.5,0.5,0.2,0.5,50,1,0.38,0.14,21.02,23,7.98081884193314,0,50,0.625892617098226,0.381604838689948,19,0.258627893101936,0.51849553069007,0.0695083342701629,0.261861937105855,18.7518763808415,23.2881236191585,23,23,0.441964972376298,0.809820261820154
100,1.5,0.5,0.2,1,50,1,0.86,0,30.34,57,14.728301230721,0,50,0.903729025251899,0.549192610155969,43,0.738138062894145,0.930491665729837,6.93889390390723e-18,0.0713475991333587,26.1542631034352,34.5257368965648,57,57,0.734712487197989,1.07274556330581
100,1.5,0.5,0.3,0.001,50,1,0,1,24.06,1,7.6382763308303,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,21.8892258853706,26.2307741146294,1,1,NA,NA
100,1.5,0.5,0.3,0.01,50,1,0,1,23.8,1,7.4422950157892,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,21.6849231588412,25.9150768411588,1,1,NA,NA
100,1.5,0.5,0.3,0.1,50,1,0,1,26.72,4,9.5811038518747,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,23.9970804131192,29.4429195868808,4,4,NA,NA
100,1.5,0.5,0.3,0.5,50,1,0.1,0.8,45.04,23,19.6333327558528,0,50,0.529609139580138,0.228448163877897,5,0.0434757649318904,0.213602314374797,0.669628940677746,0.887562499842239,39.4602685678853,50.6197314321147,23,23,0.2459532790372,0.813265000123076
100,1.5,0.5,0.3,1,50,1,0.32,0.42,67.36,57,35.8555833468493,0,50,0.738327660360225,0.460307531452932,16,0.207582162606568,0.458102973081441,0.29375003354712,0.557665582314218,57.1699559608604,77.5500440391396,57,57,0.493047090676952,0.983608230043499
100,1.5,0.5,0.4,0.001,50,1,0,1,89.72,1,41.6766170431726,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,77.8756364886306,101.564363511369,1,1,NA,NA
100,1.5,0.5,0.4,0.01,50,1,0,1,92,1,40.3636530779353,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,80.5287767189302,103.47122328107,1,1,NA,NA
100,1.5,0.5,0.4,0.1,50,1,0,1,124.88,4,65.3953877172838,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,106.294836446824,143.465163553176,4,4,NA,NA
100,1.5,0.5,0.4,0.5,50,1,0,1,327,23,257.737407895267,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,253.751839132545,400.248160867455,23,23,NA,NA
100,1.5,0.5,0.4,1,50,1,0.02,0.92,629.52,57,589.092946479447,0,50,0.45953232937844,NA,1,0.00353925927164624,0.104954435896378,0.811617530816572,0.968450485911407,462.101637015827,796.938362984173,57,57,NA,NA
100,1.5,0.6,0.2,0.001,50,1,0,1,12.9,1,3.1638906557643,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.0008322244995,13.7991677755005,1,1,NA,NA
100,1.5,0.6,0.2,0.01,50,1,0,1,12.9,1,3.1638906557643,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.0008322244995,13.7991677755005,1,1,NA,NA
100,1.5,0.6,0.2,0.1,50,1,0,1,13.02,4,3.12651595882962,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.1314539958434,13.9085460041566,4,4,NA,NA
100,1.5,0.6,0.2,0.5,50,1,0.82,0,15.18,23,4.59231834209063,0,50,0.569244647466413,0.285482872832844,41,0.692039463256992,0.902298073297658,6.93889390390723e-18,0.0713475991333587,13.8748775677425,16.4851224322575,23,23,0.479135134166118,0.659354160766708
100,1.5,0.6,0.2,1,50,1,1,0,19.94,57,8.36516098872861,0,50,1.13443360914294,0.418000005046864,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,17.5626475512878,22.3173524487122,57,57,1.01563932211142,1.25322789617446
100,1.5,0.6,0.3,0.001,50,1,0,1,15.7,1,3.82393108980691,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.6132508086445,16.7867491913555,1,1,NA,NA
100,1.5,0.6,0.3,0.01,50,1,0,1,15.7,1,3.82393108980691,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.6132508086445,16.7867491913555,1,1,NA,NA
100,1.5,0.6,0.3,0.1,50,1,0,0.98,16.02,4,4.0832659997225,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,14.8595486427262,17.1804513572738,4,4,NA,NA
100,1.5,0.6,0.3,0.5,50,1,0.34,0.22,22.98,23,9.71741546221556,0,50,0.595340056666957,0.358002494710306,17,0.224369492225001,0.478461739497674,0.127539159702144,0.352415495812537,20.2183410820928,25.7416589179072,23,23,0.411272158683598,0.779407954650316
100,1.5,0.6,0.3,1,50,1,0.88,0.02,32.1,57,15.5291036838734,0,50,0.825655252035466,0.55706137222834,44,0.76195182616797,0.943823998490677,0.00353925927164624,0.104954435896378,27.686677564376,36.513322435624,57,57,0.656293115092677,0.995017388978255
100,1.5,0.6,0.4,0.001,50,1,0,1,25.4,1,9.03733751653412,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,22.8316170957474,27.9683829042526,1,1,NA,NA
100,1.5,0.6,0.4,0.01,50,1,0,1,25.56,1,8.91950396717262,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,23.0251050199479,28.0948949800521,1,1,NA,NA
100,1.5,0.6,0.4,0.1,50,1,0,1,27.44,4,10.1099264213395,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,24.5667907017621,30.3132092982379,4,4,NA,NA
100,1.5,0.6,0.4,0.5,50,1,0.04,0.76,44.68,23,20.8017267729074,0,50,0.42744401482694,0,2,0.0110388843276198,0.13460090687507,0.625873162420571,0.857026086030083,38.7682146622584,50.5917853377416,23,23,0.42744401482694,0.42744401482694
100,1.5,0.6,0.4,1,50,1,0.24,0.4,67.86,57,35.2182756360318,0,50,0.873740007823071,0.365414492055478,12,0.142973913969917,0.374126837579429,0.276083897302565,0.538185622524106,57.8510768082579,77.8689231917421,57,57,0.641566716259697,1.10591329938644
100,1.5,0.7,0.2,0.001,50,1,0,1,11.88,1,3.37239695535531,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.9215753898046,12.8384246101954,1,1,NA,NA
100,1.5,0.7,0.2,0.01,50,1,0,1,11.88,1,3.37239695535531,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.9215753898046,12.8384246101954,1,1,NA,NA
100,1.5,0.7,0.2,0.1,50,1,0,1,11.88,4,3.37239695535531,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.9215753898046,12.8384246101954,4,4,NA,NA
100,1.5,0.7,0.2,0.5,50,1,1,0,12.42,23,3.26446545300721,0,50,0.656102170819826,0.297628943247844,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,11.4922491833809,13.3477508166191,23,23,0.571516961044272,0.74068738059538
100,1.5,0.7,0.2,1,50,1,1,0,16.24,57,5.33972406227368,0,50,1.31660271106524,0.369034292754823,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,14.7224672122869,17.7575327877131,57,57,1.21172432549423,1.42148109663625
100,1.5,0.7,0.3,0.001,50,1,0,1,13.54,1,3.09845254332954,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.659429530283,14.420570469717,1,1,NA,NA
100,1.5,0.7,0.3,0.01,50,1,0,1,13.54,1,3.09845254332954,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.659429530283,14.420570469717,1,1,NA,NA
100,1.5,0.7,0.3,0.1,50,1,0,1,13.54,4,3.09845254332954,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.659429530283,14.420570469717,4,4,NA,NA
100,1.5,0.7,0.3,0.5,50,1,0.62,0.04,17.42,23,6.4621030253474,0,50,0.588827747794749,0.265816055523389,31,0.48150446930993,0.741372106898064,0.0110388843276198,0.13460090687507,15.5834906403068,19.2565093596932,23,23,0.491325631458395,0.686329864131103
100,1.5,0.7,0.3,1,50,1,0.98,0,22.24,57,9.28364812177732,0,50,1.04185380693724,0.381447062725253,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,19.601616396262,24.878383603738,57,57,0.932289418007374,1.15141819586711
100,1.5,0.7,0.4,0.001,50,1,0,1,17.04,1,4.18919893954704,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15.8494428343347,18.2305571656653,1,1,NA,NA
100,1.5,0.7,0.4,0.01,50,1,0,1,17.2,1,4.26183825433608,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15.9887989694863,18.4112010305137,1,1,NA,NA
100,1.5,0.7,0.4,0.1,50,1,0,1,17.52,4,4.38569101901693,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.2736004032195,18.7663995967805,4,4,NA,NA
100,1.5,0.7,0.4,0.5,50,1,0.3,0.36,25.04,23,9.10025790170537,0,50,0.495554097995738,0.1797420541365,15,0.191035535008809,0.437503504644534,0.241387496518467,0.498589831238873,22.4537353201352,27.6262646798648,23,23,0.396016266171991,0.595091929819485
100,1.5,0.7,0.4,1,50,1,0.8,0,33.66,57,14.0008891845905,0,50,0.771632551523285,0.353323776098692,40,0.669628940677746,0.887562499842239,6.93889390390723e-18,0.0713475991333587,29.6809913195952,37.6390086804048,57,57,0.65863412593439,0.88463097711218
